O10001175,X2,Y2
O10001176,X0,Y2
O10001177,X4,Y0
O10001178,X4,Y1
O10001179,X0,Y2
O10001180,X4,Y3
O10001181,X1,Y0
O10001182,X3,Y4
O10001183,X0,Y0
O10001184,X0,Y4
O10001185,X3,Y0
O10001186,X1,Y2
O10001187,X4,Y4
O10001188,X3,Y0
O10001189,X1,Y3
O10001190,X4,Y1
O10001191,X3,Y0
O10001192,X0,Y1
O10001193,X2,Y1
O10001194,X0,Y2
O10001195,X0,Y4
O10001196,X3,Y0
O10001197,X3,Y1
O10001198,X3,Y4
O10001199,X0,Y3
O10001200,X1,Y2
O10001201,X1,Y4
O10001202,X0,Y4
O10001203,X4,Y3
O10001204,X3,Y3
O10001205,X3,Y4
O10001206,X3,Y1
O10001207,X2,Y1
O10001208,X2,Y4
O10001209,X4,Y0
O10001210,X3,Y0
O10001211,X2,Y0
O10001212,X2,Y3
O10001213,X3,Y3
O10001214,X2,Y4
O10001215,X1,Y3
O10001216,X1,Y3
O10001217,X0,Y4
O10001218,X1,Y3
O10001219,X4,Y4
O10001220,X1,Y1
O10001221,X0,Y4
O10001222,X3,Y2
O10001223,X0,Y3
O10001224,X1,Y2
O10001225,X0,Y3
O10001226,X4,Y0
O10001227,X1,Y2
O10001228,X2,Y3
O10001229,X4,Y4
O10001230,X1,Y0
O10001231,X3,Y3
O10001232,X2,Y4
O10001233,X2,Y1
O10001234,X3,Y4
O10001235,X1,Y4
O10001236,X1,Y2
O10001237,X1,Y2
O10001238,X3,Y4
O10001239,X2,Y2
O10001240,X4,Y0
O10001241,X4,Y0
O10001242,X0,Y2
O10001243,X1,Y2
O10001244,X0,Y4
O10001245,X2,Y3
O10001246,X3,Y0
O10001247,X4,Y2
O10001248,X0,Y2
O10001249,X4,Y2
O10001250,X2,Y1
O10001251,X3,Y0
O10001252,X4,Y4
O10001253,X2,Y4
O10001254,X1,Y0
O10001255,X0,Y0
O10001256,X3,Y0
O10001257,X2,Y1
O10001258,X4,Y2
O10001259,X4,Y4
O10001260,X3,Y3
O10001261,X4,Y2
O10001262,X3,Y2
O10001263,X4,Y4
O10001264,X3,Y0
O10001265,X2,Y1
O10001266,X3,Y2
O10001267,X0,Y0
O10001268,X4,Y1
O10001269,X0,Y3
O10001270,X2,Y2
O10001271,X0,Y2
O10001272,X2,Y2
O10001273,X4,Y1
O10001274,X1,Y4
O10001275,X3,Y1
O10001276,X4,Y4
O10001277,X3,Y4
O10001278,X0,Y4
O10001279,X3,Y1
O10001280,X3,Y4
O10001281,X1,Y2
O10001282,X3,Y2
O10001283,X2,Y0
O10001284,X4,Y4
O10001285,X0,Y4
O10001286,X2,Y3
O10001287,X1,Y2
O10001288,X4,Y1
O10001289,X2,Y2
O10001290,X3,Y4
O10001291,X2,Y1
O10001292,X3,Y0
O10001293,X2,Y1
O10001294,X3,Y0
O10001295,X3,Y1
O10001296,X3,Y3
O10001297,X2,Y2
O10001298,X1,Y2
O10001299,X2,Y1
O10001300,X4,Y2
O10001301,X1,Y0
O10001302,X3,Y0
O10001303,X4,Y1
O10001304,X2,Y1
O10001305,X2,Y0
O10001306,X4,Y4
O10001307,X0,Y4
O10001308,X3,Y1
O10001309,X1,Y2
O10001310,X1,Y4
O10001311,X0,Y2
O10001312,X1,Y3
O10001313,X0,Y1
O10001314,X3,Y2
O10001315,X2,Y0
O10001316,X0,Y0
O10001317,X3,Y4
O10001318,X2,Y0
O10001319,X3,Y0
O10001320,X0,Y2
O10001321,X4,Y1
O10001322,X2,Y4
O10001323,X3,Y1
O10001324,X2,Y4
O10001325,X0,Y1
O10001326,X2,Y4
O10001327,X4,Y1
O10001328,X0,Y4
O10001329,X2,Y2
O10001330,X4,Y1
O10001331,X3,Y3
O10001332,X1,Y4
O10001333,X2,Y4
O10001334,X3,Y2
O10001335,X1,Y3
O10001336,X1,Y2
O10001337,X1,Y3
O10001338,X0,Y4
O10001339,X0,Y1
O10001340,X1,Y1
O10001341,X3,Y0
O10001342,X4,Y4
O10001343,X4,Y2
O10001344,X0,Y2
O10001345,X2,Y4
O10001346,X2,Y4
O10001347,X1,Y1
O10001348,X2,Y3
O10001349,X3,Y2
O10001350,X2,Y0
O10001351,X1,Y3
O10001352,X2,Y2
O10001353,X4,Y4
O10001354,X2,Y4
O10001355,X3,Y0
O10001356,X2,Y4
O10001357,X2,Y4
O10001358,X1,Y0
O10001359,X0,Y3
O10001360,X2,Y4
O10001361,X0,Y0
O10001362,X4,Y3
O10001363,X1,Y2
O10001364,X0,Y4
O10001365,X0,Y1
O10001366,X2,Y1
O10001367,X2,Y0
O10001368,X0,Y0
O10001369,X3,Y3
O10001370,X0,Y3
O10001371,X0,Y2
O10001372,X2,Y1
O10001373,X0,Y4
O10001374,X4,Y0
O10001375,X4,Y3
O10001376,X0,Y2
O10001377,X4,Y2
O10001378,X1,Y4
O10001379,X3,Y1
O10001380,X3,Y3
O10001381,X1,Y1
O10001382,X1,Y3
O10001383,X1,Y4
O10001384,X0,Y4
O10001385,X0,Y1
O10001386,X3,Y3
O10001387,X3,Y0
O10001388,X0,Y1
O10001389,X2,Y4
O10001390,X3,Y0
O10001391,X3,Y3
O10001392,X1,Y0
O10001393,X3,Y0
O10001394,X1,Y0
O10001395,X3,Y4
O10001396,X0,Y0
O10001397,X0,Y1
O10001398,X3,Y0
O10001399,X3,Y0
O10001400,X3,Y3
O10001401,X3,Y3
O10001402,X0,Y2
O10001403,X3,Y4
O10001404,X3,Y3
O10001405,X1,Y1
O10001406,X2,Y2
O10001407,X0,Y1
O10001408,X1,Y1
O10001409,X1,Y4
O10001410,X1,Y3
O10001411,X0,Y2
O10001412,X4,Y4
O10001413,X2,Y3
O10001414,X1,Y0
O10001415,X1,Y2
O10001416,X2,Y0
O10001417,X3,Y0
O10001418,X4,Y1
O10001419,X0,Y0
O10001420,X2,Y4
O10001421,X1,Y4
O10001422,X1,Y3
O10001423,X2,Y4
O10001424,X3,Y4
O10001425,X1,Y3
O10001426,X3,Y0
O10001427,X3,Y1
O10001428,X0,Y1
O10001429,X0,Y0
O10001430,X0,Y4
O10001431,X1,Y1
O10001432,X4,Y2
O10001433,X1,Y1
O10001434,X3,Y2
O10001435,X2,Y3
O10001436,X4,Y2
O10001437,X1,Y1
O10001438,X0,Y2
O10001439,X2,Y4
O10001440,X3,Y1
O10001441,X4,Y3
O10001442,X2,Y0
O10001443,X1,Y0
O10001444,X3,Y3
O10001445,X1,Y4
O10001446,X2,Y3
O10001447,X3,Y0
O10001448,X0,Y3
O10001449,X2,Y1
O10001450,X1,Y2
O10001451,X4,Y1
O10001452,X3,Y4
O10001453,X0,Y1
O10001454,X2,Y4
O10001455,X0,Y1
O10001456,X0,Y4
O10001457,X3,Y4
O10001458,X4,Y1
O10001459,X1,Y3
O10001460,X4,Y0
O10001461,X3,Y3
O10001462,X2,Y1
O10001463,X0,Y2
O10001464,X2,Y3
O10001465,X4,Y1
O10001466,X1,Y0
O10001467,X4,Y0
O10001468,X2,Y4
O10001469,X2,Y0
O10001470,X4,Y2
O10001471,X0,Y2
O10001472,X0,Y4
O10001473,X0,Y4
O10001474,X4,Y1
O10001475,X4,Y4
O10001476,X0,Y1
O10001477,X0,Y0
O10001478,X4,Y4
O10001479,X0,Y2
O10001480,X1,Y4
O10001481,X3,Y0
O10001482,X3,Y3
O10001483,X4,Y2
O10001484,X3,Y2
O10001485,X4,Y2
O10001486,X1,Y4
O10001487,X2,Y4
O10001488,X4,Y4
O10001489,X0,Y4
O10001490,X4,Y1
O10001491,X2,Y2
O10001492,X1,Y4
O10001493,X1,Y3
O10001494,X0,Y4
O10001495,X2,Y0
O10001496,X2,Y4
O10001497,X2,Y0
O10001498,X2,Y1
O10001499,X1,Y1
O10001500,X3,Y0
O10001501,X2,Y1
O10001502,X3,Y2
O10001503,X0,Y2
O10001504,X4,Y0
O10001505,X0,Y1
O10001506,X1,Y2
O10001507,X4,Y0
O10001508,X0,Y3
O10001509,X3,Y1
O10001510,X2,Y1
O10001511,X4,Y4
O10001512,X3,Y1
O10001513,X2,Y0
O10001514,X2,Y2
O10001515,X1,Y2
O10001516,X4,Y1
O10001517,X4,Y0
O10001518,X1,Y2
O10001519,X0,Y4
O10001520,X4,Y1
O10001521,X3,Y2
O10001522,X3,Y1
O10001523,X0,Y3
O10001524,X2,Y3
O10001525,X0,Y3
O10001526,X1,Y0
O10001527,X3,Y0
O10001528,X0,Y4
O10001529,X4,Y1
O10001530,X3,Y4
O10001531,X2,Y2
O10001532,X0,Y4
O10001533,X0,Y4
O10001534,X1,Y3
O10001535,X0,Y0
O10001536,X2,Y3
O10001537,X2,Y3
O10001538,X3,Y4
O10001539,X1,Y1
O10001540,X2,Y1
O10001541,X3,Y2
O10001542,X2,Y4
O10001543,X2,Y0
O10001544,X3,Y0
O10001545,X1,Y1
O10001546,X4,Y3
O10001547,X1,Y2
O10001548,X0,Y1
O10001549,X0,Y0
O10001550,X0,Y1
O10001551,X1,Y4
O10001552,X4,Y2
O10001553,X0,Y4
O10001554,X0,Y4
O10001555,X1,Y0
O10001556,X2,Y1
O10001557,X2,Y3
O10001558,X1,Y3
O10001559,X1,Y0
O10001560,X0,Y0
O10001561,X3,Y3
O10001562,X4,Y0
O10001563,X0,Y3
O10001564,X3,Y4
O10001565,X0,Y0
O10001566,X1,Y0
O10001567,X3,Y4
O10001568,X3,Y4
O10001569,X0,Y3
O10001570,X4,Y1
O10001571,X3,Y1
O10001572,X3,Y4
O10001573,X4,Y2
O10001574,X0,Y0
O10001575,X3,Y4
O10001576,X4,Y3
O10001577,X4,Y0
O10001578,X1,Y0
O10001579,X4,Y2
O10001580,X0,Y1
O10001581,X4,Y3
O10001582,X3,Y4
O10001583,X1,Y0
O10001584,X1,Y4
O10001585,X2,Y1
O10001586,X0,Y2
O10001587,X4,Y0
O10001588,X4,Y2
O10001589,X1,Y4
O10001590,X3,Y0
O10001591,X4,Y4
O10001592,X4,Y4
O10001593,X2,Y2
O10001594,X3,Y0
O10001595,X3,Y1
O10001596,X3,Y0
O10001597,X3,Y3
O10001598,X2,Y1
O10001599,X1,Y3
O10001600,X4,Y3
O10001601,X4,Y4
O10001602,X0,Y1
O10001603,X1,Y2
O10001604,X2,Y1
O10001605,X0,Y1
O10001606,X4,Y0
O10001607,X4,Y2
O10001608,X2,Y1
O10001609,X1,Y4
O10001610,X4,Y3
O10001611,X1,Y2
O10001612,X1,Y0
O10001613,X0,Y0
O10001614,X1,Y4
O10001615,X3,Y1
O10001616,X2,Y2
O10001617,X4,Y3
O10001618,X4,Y1
O10001619,X1,Y4
O10001620,X4,Y1
O10001621,X3,Y4
O10001622,X3,Y0
O10001623,X1,Y4
O10001624,X4,Y2
O10001625,X0,Y1
O10001626,X3,Y0
O10001627,X0,Y3
O10001628,X3,Y2
O10001629,X2,Y1
O10001630,X2,Y1
O10001631,X3,Y2
O10001632,X1,Y4
O10001633,X4,Y2
O10001634,X4,Y1
O10001635,X3,Y3
O10001636,X4,Y4
O10001637,X0,Y3
O10001638,X3,Y2
O10001639,X4,Y3
O10001640,X0,Y3
O10001641,X1,Y4
O10001642,X4,Y1
O10001643,X4,Y1
O10001644,X1,Y0
O10001645,X0,Y0
O10001646,X1,Y0
O10001647,X3,Y4
O10001648,X1,Y2
O10001649,X3,Y2
O10001650,X3,Y0
O10001651,X1,Y4
O10001652,X4,Y2
O10001653,X4,Y2
O10001654,X2,Y4
O10001655,X3,Y1
O10001656,X1,Y2
O10001657,X3,Y1
O10001658,X0,Y2
O10001659,X2,Y3
O10001660,X4,Y2
O10001661,X1,Y3
O10001662,X1,Y1
O10001663,X2,Y1
O10001664,X2,Y1
O10001665,X3,Y1
O10001666,X0,Y1
O10001667,X3,Y3
O10001668,X1,Y2
O10001669,X0,Y4
O10001670,X1,Y4
O10001671,X2,Y1
O10001672,X2,Y3
O10001673,X2,Y2
O10001674,X2,Y4
O10001675,X4,Y2
O10001676,X2,Y1
O10001677,X4,Y4
O10001678,X1,Y2
O10001679,X3,Y4
O10001680,X0,Y3
O10001681,X0,Y2
O10001682,X2,Y4
O10001683,X2,Y3
O10001684,X0,Y1
O10001685,X2,Y1
O10001686,X4,Y3
O10001687,X1,Y0
O10001688,X2,Y4
O10001689,X1,Y0
O10001690,X4,Y1
O10001691,X1,Y4
O10001692,X3,Y3
O10001693,X1,Y1
O10001694,X4,Y2
O10001695,X2,Y0
O10001696,X0,Y4
O10001697,X3,Y1
O10001698,X0,Y2
O10001699,X1,Y0
O10001700,X0,Y1
O10001701,X1,Y4
O10001702,X4,Y0
O10001703,X3,Y0
O10001704,X0,Y3
O10001705,X0,Y4
O10001706,X2,Y1
O10001707,X4,Y1
O10001708,X0,Y3
O10001709,X3,Y1
O10001710,X4,Y3
O10001711,X2,Y2
O10001712,X0,Y4
O10001713,X3,Y2
O10001714,X2,Y2
O10001715,X0,Y2
O10001716,X3,Y2
O10001717,X3,Y0
O10001718,X2,Y3
O10001719,X1,Y3
O10001720,X0,Y3
O10001721,X0,Y3
O10001722,X2,Y2
O10001723,X4,Y3
O10001724,X1,Y0
O10001725,X1,Y2
O10001726,X4,Y1
O10001727,X0,Y0
O10001728,X1,Y3
O10001729,X4,Y4
O10001730,X3,Y4
O10001731,X2,Y2
O10001732,X1,Y3
O10001733,X2,Y0
O10001734,X4,Y2
O10001735,X2,Y3
O10001736,X2,Y4
O10001737,X3,Y1
O10001738,X4,Y2
O10001739,X2,Y4
O10001740,X4,Y4
O10001741,X2,Y0
O10001742,X2,Y2
O10001743,X0,Y3
O10001744,X2,Y1
O10001745,X4,Y0
O10001746,X3,Y3
O10001747,X2,Y2
O10001748,X3,Y4
O10001749,X4,Y4
O10001750,X2,Y4
O10001751,X4,Y4
O10001752,X3,Y0
O10001753,X3,Y3
O10001754,X1,Y4
O10001755,X4,Y4
O10001756,X0,Y3
O10001757,X0,Y1
O10001758,X2,Y2
O10001759,X0,Y3
O10001760,X3,Y1
O10001761,X3,Y3
O10001762,X2,Y2
O10001763,X3,Y4
O10001764,X0,Y3
O10001765,X3,Y4
O10001766,X2,Y2
O10001767,X4,Y0
O10001768,X1,Y4
O10001769,X3,Y1
O10001770,X3,Y2
O10001771,X0,Y3
O10001772,X0,Y3
O10001773,X1,Y2
O10001774,X2,Y3
O10001775,X0,Y4
O10001776,X0,Y0
O10001777,X1,Y0
O10001778,X2,Y0
O10001779,X1,Y2
O10001780,X1,Y3
O10001781,X4,Y4
O10001782,X4,Y1
O10001783,X2,Y1
O10001784,X4,Y1
O10001785,X0,Y1
O10001786,X1,Y1
O10001787,X3,Y1
O10001788,X3,Y1
O10001789,X1,Y2
O10001790,X3,Y0
O10001791,X1,Y0
O10001792,X1,Y4
O10001793,X0,Y3
O10001794,X2,Y0
O10001795,X4,Y2
O10001796,X3,Y0
O10001797,X1,Y4
O10001798,X1,Y4
O10001799,X2,Y3
O10001800,X4,Y1
O10001801,X2,Y4
O10001802,X4,Y0
O10001803,X1,Y0
O10001804,X1,Y1
O10001805,X4,Y4
O10001806,X2,Y4
O10001807,X0,Y1
O10001808,X1,Y2
O10001809,X4,Y4
O10001810,X3,Y2
O10001811,X1,Y2
O10001812,X3,Y1
O10001813,X2,Y3
O10001814,X3,Y0
O10001815,X2,Y0
O10001816,X4,Y2
O10001817,X4,Y4
O10001818,X3,Y3
O10001819,X4,Y3
O10001820,X3,Y2
O10001821,X2,Y2
O10001822,X0,Y2
O10001823,X0,Y0
O10001824,X0,Y2
O10001825,X3,Y2
O10001826,X3,Y2
O10001827,X4,Y0
O10001828,X3,Y1
O10001829,X1,Y2
O10001830,X4,Y1
O10001831,X4,Y0
O10001832,X0,Y3
O10001833,X4,Y1
O10001834,X3,Y4
O10001835,X0,Y0
O10001836,X2,Y1
O10001837,X1,Y0
O10001838,X2,Y4
O10001839,X0,Y3
O10001840,X4,Y4
O10001841,X1,Y1
O10001842,X0,Y4
O10001843,X2,Y2
O10001844,X4,Y3
O10001845,X0,Y3
O10001846,X0,Y3
O10001847,X1,Y1
O10001848,X3,Y1
O10001849,X4,Y1
O10001850,X4,Y0
O10001851,X2,Y0
O10001852,X1,Y4
O10001853,X1,Y2
O10001854,X1,Y2
O10001855,X1,Y4
O10001856,X2,Y4
O10001857,X3,Y3
O10001858,X3,Y3
O10001859,X3,Y0
O10001860,X0,Y4
O10001861,X4,Y3
O10001862,X1,Y2
O10001863,X0,Y3
O10001864,X2,Y0
O10001865,X3,Y1
O10001866,X4,Y2
O10001867,X3,Y0
O10001868,X3,Y0
O10001869,X1,Y3
O10001870,X2,Y4
O10001871,X0,Y0
O10001872,X0,Y4
O10001873,X1,Y4
O10001874,X1,Y1
O10001875,X3,Y2
O10001876,X3,Y1
O10001877,X3,Y1
O10001878,X3,Y4
O10001879,X4,Y2
O10001880,X4,Y4
O10001881,X2,Y2
O10001882,X2,Y1
O10001883,X0,Y0
O10001884,X4,Y3
O10001885,X3,Y4
O10001886,X1,Y4
O10001887,X0,Y1
O10001888,X0,Y2
O10001889,X4,Y1
O10001890,X1,Y1
O10001891,X2,Y4
O10001892,X0,Y0
O10001893,X0,Y2
O10001894,X3,Y2
O10001895,X0,Y2
O10001896,X4,Y1
O10001897,X4,Y2
O10001898,X2,Y4
O10001899,X3,Y0
O10001900,X1,Y2
O10001901,X4,Y2
O10001902,X3,Y3
O10001903,X0,Y0
O10001904,X4,Y2
O10001905,X4,Y0
O10001906,X1,Y1
O10001907,X0,Y1
O10001908,X2,Y1
O10001909,X1,Y3
O10001910,X2,Y0
O10001911,X1,Y2
O10001912,X2,Y4
O10001913,X0,Y0
O10001914,X4,Y1
O10001915,X2,Y3
O10001916,X3,Y2
O10001917,X2,Y3
O10001918,X1,Y2
O10001919,X0,Y0
O10001920,X0,Y3
O10001921,X1,Y3
O10001922,X1,Y0
O10001923,X4,Y3
O10001924,X0,Y4
O10001925,X0,Y0
O10001926,X3,Y4
O10001927,X3,Y0
O10001928,X1,Y0
O10001929,X3,Y0
O10001930,X0,Y0
O10001931,X3,Y4
O10001932,X0,Y0
O10001933,X3,Y4
O10001934,X1,Y3
O10001935,X3,Y0
O10001936,X3,Y0
O10001937,X1,Y4
O10001938,X3,Y1
O10001939,X2,Y1
O10001940,X0,Y0
O10001941,X2,Y3
O10001942,X4,Y3
O10001943,X3,Y1
O10001944,X0,Y4
O10001945,X2,Y2
O10001946,X3,Y2
O10001947,X3,Y4
O10001948,X4,Y2
O10001949,X3,Y3
O10001950,X4,Y0
O10001951,X4,Y2
O10001952,X2,Y2
O10001953,X3,Y2
O10001954,X0,Y0
O10001955,X1,Y4
O10001956,X2,Y4
O10001957,X2,Y3
O10001958,X1,Y1
O10001959,X4,Y1
O10001960,X0,Y1
O10001961,X0,Y1
O10001962,X0,Y1
O10001963,X3,Y2
O10001964,X0,Y0
O10001965,X0,Y1
O10001966,X2,Y2
O10001967,X0,Y0
O10001968,X0,Y3
O10001969,X4,Y4
O10001970,X0,Y3
O10001971,X0,Y3
O10001972,X4,Y0
O10001973,X0,Y2
O10001974,X0,Y0
O10001975,X1,Y3
O10001976,X4,Y3
O10001977,X2,Y1
O10001978,X3,Y3
O10001979,X3,Y4
O10001980,X2,Y0
O10001981,X4,Y2
O10001982,X4,Y0
O10001983,X2,Y0
O10001984,X0,Y1
O10001985,X3,Y3
O10001986,X2,Y1
O10001987,X0,Y0
O10001988,X1,Y3
O10001989,X1,Y1
O10001990,X0,Y4
O10001991,X4,Y0
O10001992,X2,Y1
O10001993,X4,Y0
O10001994,X3,Y4
O10001995,X4,Y1
O10001996,X3,Y2
O10001997,X2,Y0
O10001998,X0,Y1
O10001999,X0,Y3
O10002000,X2,Y4
O10002001,X2,Y3
O10002002,X0,Y4
O10002003,X0,Y2
O10002004,X0,Y1
O10002005,X3,Y4
O10002006,X2,Y0
O10002007,X1,Y4
O10002008,X4,Y1
O10002009,X2,Y0
O10002010,X3,Y4
O10002011,X0,Y2
O10002012,X3,Y0
O10002013,X3,Y3
O10002014,X2,Y1
O10002015,X0,Y1
O10002016,X1,Y3
O10002017,X1,Y0
O10002018,X1,Y1
O10002019,X4,Y0
O10002020,X1,Y0
O10002021,X0,Y3
O10002022,X4,Y3
O10002023,X0,Y0
O10002024,X4,Y3
O10002025,X4,Y3
O10002026,X1,Y3
O10002027,X1,Y2
O10002028,X2,Y0
O10002029,X1,Y0
O10002030,X1,Y3
O10002031,X4,Y3
O10002032,X4,Y0
O10002033,X2,Y3
O10002034,X1,Y3
O10002035,X0,Y0
O10002036,X2,Y4
O10002037,X4,Y3
O10002038,X3,Y3
O10002039,X4,Y4
O10002040,X3,Y2
O10002041,X3,Y4
O10002042,X0,Y3
O10002043,X2,Y4
O10002044,X0,Y0
O10002045,X0,Y1
O10002046,X4,Y4
O10002047,X1,Y3
O10002048,X1,Y3
O10002049,X0,Y4
O10002050,X0,Y3
O10002051,X1,Y0
O10002052,X3,Y0
O10002053,X2,Y2
O10002054,X1,Y2
O10002055,X1,Y3
O10002056,X0,Y1
O10002057,X2,Y1
O10002058,X3,Y2
O10002059,X4,Y0
O10002060,X0,Y4
O10002061,X0,Y1
O10002062,X4,Y2
O10002063,X0,Y1
O10002064,X4,Y0
O10002065,X1,Y1
O10002066,X4,Y2
O10002067,X1,Y2
O10002068,X4,Y4
O10002069,X3,Y3
O10002070,X1,Y4
O10002071,X0,Y2
O10002072,X1,Y3
O10002073,X4,Y3
O10002074,X2,Y1
O10002075,X4,Y2
O10002076,X2,Y2
O10002077,X0,Y1
O10002078,X1,Y4
O10002079,X3,Y3
O10002080,X4,Y2
O10002081,X1,Y1
O10002082,X2,Y1
O10002083,X4,Y4
O10002084,X0,Y1
O10002085,X0,Y2
O10002086,X0,Y3
O10002087,X1,Y4
O10002088,X2,Y4
O10002089,X4,Y3
O10002090,X3,Y2
O10002091,X1,Y1
O10002092,X4,Y2
O10002093,X0,Y4
O10002094,X0,Y3
O10002095,X0,Y2
O10002096,X3,Y4
O10002097,X0,Y1
O10002098,X1,Y2
O10002099,X2,Y4
O10002100,X0,Y0
O10002101,X4,Y4
O10002102,X4,Y3
O10002103,X2,Y2
O10002104,X4,Y3
O10002105,X2,Y2
O10002106,X1,Y1
O10002107,X0,Y4
O10002108,X2,Y4
O10002109,X1,Y3
O10002110,X1,Y1
O10002111,X1,Y2
O10002112,X4,Y1
O10002113,X3,Y4
O10002114,X1,Y1
O10002115,X0,Y0
O10002116,X1,Y0
O10002117,X0,Y4
O10002118,X0,Y0
O10002119,X1,Y3
O10002120,X0,Y4
O10002121,X2,Y2
O10002122,X3,Y2
O10002123,X3,Y0
O10002124,X4,Y2
O10002125,X3,Y2
O10002126,X1,Y4
O10002127,X0,Y1
O10002128,X3,Y1
O10002129,X1,Y4
O10002130,X3,Y4
O10002131,X0,Y1
O10002132,X1,Y3
O10002133,X0,Y2
O10002134,X2,Y1
O10002135,X0,Y4
O10002136,X2,Y2
O10002137,X3,Y4
O10002138,X3,Y4
O10002139,X2,Y0
O10002140,X4,Y2
O10002141,X2,Y1
O10002142,X3,Y3
O10002143,X2,Y3
O10002144,X0,Y0
O10002145,X1,Y0
O10002146,X0,Y3
O10002147,X4,Y4
O10002148,X1,Y0
O10002149,X3,Y0
O10002150,X4,Y4
O10002151,X1,Y0
O10002152,X1,Y4
O10002153,X4,Y1
O10002154,X4,Y2
O10002155,X1,Y0
O10002156,X4,Y2
O10002157,X0,Y2
O10002158,X0,Y1
O10002159,X4,Y4
O10002160,X3,Y3
O10002161,X1,Y1
O10002162,X4,Y1
O10002163,X4,Y0
O10002164,X0,Y3
O10002165,X2,Y4
O10002166,X1,Y3
O10002167,X0,Y0
O10002168,X3,Y4
O10002169,X4,Y2
O10002170,X2,Y4
O10002171,X0,Y1
O10002172,X2,Y4
O10002173,X0,Y1
O10002174,X1,Y3
O10002175,X2,Y0
O10002176,X2,Y3
O10002177,X3,Y0
O10002178,X1,Y3
O10002179,X3,Y3
O10002180,X2,Y4
O10002181,X0,Y4
O10002182,X3,Y0
O10002183,X4,Y0
O10002184,X2,Y4
O10002185,X0,Y4
O10002186,X2,Y3
O10002187,X1,Y2
O10002188,X0,Y2
O10002189,X4,Y3
O10002190,X0,Y3
O10002191,X0,Y1
O10002192,X4,Y4
O10002193,X0,Y0
O10002194,X0,Y1
O10002195,X1,Y1
O10002196,X4,Y4
O10002197,X0,Y4
O10002198,X2,Y0
O10002199,X3,Y3
O10002200,X1,Y1
O10002201,X2,Y4
O10002202,X3,Y4
O10002203,X4,Y0
O10002204,X4,Y2
O10002205,X0,Y0
O10002206,X0,Y0
O10002207,X3,Y4
O10002208,X1,Y0
O10002209,X1,Y1
O10002210,X3,Y1
O10002211,X2,Y3
O10002212,X1,Y1
O10002213,X0,Y3
O10002214,X3,Y2
O10002215,X3,Y3
O10002216,X3,Y3
O10002217,X0,Y4
O10002218,X4,Y3
O10002219,X4,Y0
O10002220,X0,Y1
O10002221,X2,Y4
O10002222,X0,Y1
O10002223,X1,Y4
O10002224,X2,Y2
O10002225,X0,Y0
O10002226,X4,Y1
O10002227,X1,Y4
O10002228,X3,Y0
O10002229,X3,Y1
O10002230,X4,Y2
O10002231,X3,Y1
O10002232,X2,Y0
O10002233,X2,Y2
O10002234,X4,Y2
O10002235,X4,Y0
O10002236,X3,Y3
O10002237,X4,Y2
O10002238,X3,Y2
O10002239,X1,Y3
O10002240,X1,Y4
O10002241,X1,Y3
O10002242,X2,Y0
O10002243,X0,Y3
O10002244,X0,Y1
O10002245,X4,Y4
O10002246,X4,Y4
O10002247,X2,Y0
O10002248,X4,Y1
O10002249,X2,Y4
O10002250,X4,Y0
O10002251,X1,Y1
O10002252,X3,Y0
O10002253,X4,Y1
O10002254,X0,Y3
O10002255,X0,Y0
O10002256,X0,Y4
O10002257,X3,Y4
O10002258,X0,Y3
O10002259,X0,Y2
O10002260,X1,Y2
O10002261,X3,Y1
O10002262,X3,Y1
O10002263,X2,Y3
O10002264,X3,Y2
O10002265,X1,Y1
O10002266,X0,Y4
O10002267,X2,Y1
O10002268,X1,Y2
O10002269,X2,Y4
O10002270,X2,Y1
O10002271,X2,Y2
O10002272,X4,Y3
O10002273,X1,Y2
O10002274,X4,Y2
O10002275,X0,Y0
O10002276,X1,Y3
O10002277,X0,Y0
O10002278,X4,Y1
O10002279,X1,Y2
O10002280,X2,Y3
O10002281,X3,Y0
O10002282,X1,Y2
O10002283,X1,Y1
O10002284,X2,Y3
O10002285,X3,Y1
O10002286,X4,Y1
O10002287,X3,Y3
O10002288,X0,Y0
O10002289,X1,Y2
O10002290,X4,Y2
O10002291,X3,Y0
O10002292,X2,Y3
O10002293,X3,Y0
O10002294,X1,Y4
O10002295,X4,Y0
O10002296,X3,Y1
O10002297,X0,Y2
O10002298,X4,Y0
O10002299,X0,Y2
O10002300,X2,Y0
O10002301,X2,Y3
O10002302,X1,Y0
O10002303,X3,Y0
O10002304,X0,Y3
O10002305,X4,Y4
O10002306,X4,Y1
O10002307,X1,Y2
O10002308,X1,Y1
O10002309,X2,Y2
O10002310,X4,Y1
O10002311,X1,Y3
O10002312,X3,Y2
O10002313,X1,Y0
O10002314,X1,Y4
O10002315,X4,Y0
O10002316,X2,Y4
O10002317,X2,Y1
O10002318,X1,Y4
O10002319,X2,Y1
O10002320,X0,Y1
O10002321,X1,Y1
O10002322,X0,Y2
O10002323,X1,Y4
O10002324,X3,Y1
O10002325,X3,Y0
O10002326,X0,Y0
O10002327,X3,Y1
O10002328,X2,Y0
O10002329,X0,Y2
O10002330,X3,Y1
O10002331,X3,Y2
O10002332,X4,Y3
O10002333,X0,Y0
O10002334,X3,Y1
O10002335,X2,Y3
O10002336,X4,Y0
O10002337,X4,Y2
O10002338,X0,Y4
O10002339,X0,Y4
O10002340,X2,Y1
