S10003968,A3,B0,C3,D0,E0
S10003969,A3,B3,C2,D2,E2
S10003970,A0,B2,C0,D0,E1
S10003971,A3,B0,C0,D2,E3
S10003972,A0,B0,C3,D1,E1
S10003973,A3,B2,C2,D3,E0
S10003974,A0,B1,C2,D1,E2
S10003975,A3,B0,C1,D0,E1
S10003976,A2,B2,C0,D3,E3
S10003977,A3,B2,C3,D1,E1
S10003978,A3,B0,C0,D0,E0
S10003979,A2,B0,C3,D2,E2
S10003980,A3,B0,C3,D1,E0
S10003981,A2,B2,C2,D3,E3
S10003982,A0,B0,C1,D2,E2
S10003983,A3,B0,C3,D0,E3
S10003984,A3,B2,C0,D2,E0
S10003985,A3,B2,C3,D0,E2
S10003986,A2,B2,C2,D3,E0
S10003987,A3,B2,C0,D1,E3
S10003988,A2,B3,C3,D0,E3
S10003989,A1,B2,C1,D2,E1
S10003990,A2,B1,C1,D1,E0
S10003991,A2,B3,C0,D3,E2
S10003992,A3,B3,C3,D2,E0
S10003993,A2,B1,C0,D0,E3
S10003994,A2,B1,C3,D2,E1
S10003995,A2,B3,C3,D1,E0
S10003996,A1,B1,C0,D3,E0
S10003997,A2,B0,C2,D2,E2
S10003998,A2,B3,C1,D1,E0
S10003999,A1,B0,C0,D3,E3
S10004000,A2,B3,C3,D1,E2
S10004001,A1,B3,C3,D0,E0
S10004002,A2,B3,C0,D3,E2
S10004003,A2,B0,C3,D1,E1
S10004004,A1,B0,C2,D3,E3
S10004005,A2,B0,C2,D2,E1
S10004006,A1,B0,C1,D0,E3
S10004007,A1,B2,C0,D3,E2
S10004008,A1,B1,C3,D1,E1
S10004009,A1,B1,C2,D3,E1
S10004010,A1,B2,C0,D2,E3
S10004011,A0,B2,C0,D1,E2
S10004012,A1,B0,C3,D3,E0
S10004013,A0,B0,C2,D1,E3
S10004014,A0,B2,C1,D0,E1
S10004015,A1,B1,C3,D2,E3
S10004016,A0,B0,C1,D1,E2
S10004017,A2,B1,C1,D3,E0
S10004018,A0,B0,C0,D2,E2
S10004019,A0,B0,C3,D0,E1
S10004020,A0,B3,C3,D3,E3
S10004021,A3,B3,C1,D1,E1
S10004022,A0,B2,C1,D3,E3
S10004023,A3,B1,C0,D2,E2
S10004024,A3,B2,C1,D0,E0
S10004025,A0,B3,C1,D2,E2
S10004026,A0,B2,C0,D1,E1
S10004027,A1,B1,C3,D0,E0
S10004028,A3,B1,C2,D2,E2
S10004029,A3,B3,C1,D1,E0
S10004030,A0,B3,C2,D3,E3
S10004031,A3,B1,C1,D2,E1
S10004032,A3,B1,C0,D0,E3
S10004033,A3,B3,C0,D3,E1
S10004034,A3,B1,C3,D1,E0
S10004035,A2,B1,C1,D3,E2
S10004036,A3,B2,C3,D1,E1
S10004037,A3,B1,C3,D0,E3
S10004038,A0,B2,C2,D3,E2
S10004039,A2,B3,C1,D1,E2
S10004040,A3,B0,C0,D3,E0
S10004041,A2,B3,C0,D2,E2
S10004042,A1,B2,C3,D1,E1
S10004043,A3,B0,C2,D3,E3
S10004044,A3,B0,C1,D2,E1
S10004045,A1,B0,C3,D3,E0
S10004046,A2,B2,C1,D2,E3
S10004047,A2,B2,C1,D0,E1
S10004048,A3,B0,C0,D3,E1
S10004049,A2,B2,C0,D1,E1
S10004050,A3,B0,C3,D0,E3
S10004051,A1,B0,C2,D2,E1
S10004052,A1,B0,C2,D0,E0
S10004053,A2,B0,C0,D3,E3
S10004054,A1,B1,C0,D2,E1
S10004055,A1,B0,C1,D0,E3
S10004056,A2,B1,C0,D3,E2
S10004057,A1,B3,C3,D1,E0
S10004058,A0,B1,C3,D3,E2
S10004059,A1,B1,C1,D2,E1
S10004060,A0,B1,C3,D0,E3
S10004061,A1,B1,C1,D3,E2
S10004062,A1,B1,C3,D1,E0
S10004063,A1,B3,C3,D3,E2
S10004064,A1,B3,C0,D2,E1
S10004065,A0,B1,C3,D0,E3
S10004066,A1,B1,C2,D2,E1
S10004067,A1,B1,C1,D1,E0
S10004068,A0,B3,C0,D0,E2
S10004069,A1,B2,C3,D2,E0
S10004070,A0,B2,C1,D1,E3
S10004071,A1,B2,C0,D3,E1
S10004072,A0,B2,C0,D2,E3
S10004073,A3,B1,C3,D0,E2
S10004074,A1,B2,C1,D3,E1
S10004075,A0,B2,C3,D1,E3
S10004076,A3,B0,C2,D3,E1
S10004077,A0,B0,C0,D2,E2
S10004078,A3,B0,C3,D0,E1
S10004079,A0,B0,C0,D3,E0
S10004080,A0,B2,C3,D1,E2
S10004081,A1,B2,C2,D3,E0
S10004082,A0,B0,C1,D2,E3
S10004083,A3,B0,C1,D0,E1
S10004084,A0,B2,C3,D3,E3
S10004085,A0,B2,C1,D1,E2
S10004086,A3,B3,C0,D0,E1
S10004087,A0,B2,C3,D2,E2
S10004088,A2,B0,C1,D0,E3
S10004089,A0,B0,C2,D3,E2
S10004090,A3,B1,C0,D2,E0
S10004091,A2,B2,C3,D1,E2
S10004092,A3,B3,C2,D3,E1
S10004093,A3,B2,C3,D1,E0
S10004094,A0,B1,C2,D0,E2
S10004095,A3,B3,C1,D2,E0
S10004096,A2,B3,C1,D1,E3
S10004097,A2,B1,C0,D3,E0
S10004098,A2,B3,C2,D1,E3
S10004099,A1,B1,C1,D0,E1
S10004100,A3,B3,C2,D3,E3
S10004101,A3,B1,C0,D2,E1
S10004102,A2,B2,C3,D0,E3
S10004103,A1,B2,C2,D2,E2
S10004104,A3,B1,C2,D1,E0
S10004105,A2,B1,C3,D3,E2
S10004106,A1,B1,C2,D2,E0
S10004107,A2,B2,C2,D0,E3
S10004108,A1,B1,C1,D3,E1
S10004109,A0,B2,C3,D1,E0
S10004110,A1,B0,C3,D3,E1
S10004111,A2,B0,C2,D2,E0
S10004112,A2,B2,C2,D1,E3
S10004113,A1,B2,C1,D3,E1
S10004114,A2,B0,C2,D1,E3
S10004115,A1,B2,C1,D0,E1
S10004116,A1,B2,C0,D2,E0
S10004117,A2,B2,C0,D1,E2
S10004118,A1,B0,C2,D0,E1
S10004119,A0,B3,C2,D2,E3
S10004120,A1,B0,C1,D3,E0
S10004121,A2,B1,C0,D3,E2
S10004122,A1,B1,C0,D1,E0
S10004123,A0,B0,C2,D0,E3
S10004124,A2,B1,C0,D1,E1
S10004125,A0,B1,C3,D0,E3
S10004126,A3,B0,C2,D3,E2
S10004127,A1,B3,C2,D1,E0
S10004128,A1,B0,C1,D3,E2
S10004129,A3,B1,C2,D1,E1
S10004130,A0,B3,C1,D0,E3
S10004131,A1,B1,C3,D3,E1
S10004132,A0,B1,C2,D1,E0
S10004133,A0,B3,C1,D0,E2
S10004134,A1,B1,C3,D2,E0
S10004135,A3,B2,C1,D0,E3
S10004136,A3,B1,C1,D3,E1
S10004137,A3,B1,C1,D1,E2
S10004138,A0,B0,C1,D0,E0
S10004139,A2,B2,C0,D2,E0
S10004140,A0,B2,C0,D0,E2
S10004141,A3,B1,C2,D3,E1
S10004142,A2,B0,C2,D2,E3
S10004143,A3,B1,C1,D0,E2
S10004144,A2,B2,C0,D3,E0
S10004145,A0,B1,C2,D1,E3
S10004146,A3,B0,C0,D3,E0
S10004147,A3,B2,C3,D2,E3
S10004148,A0,B2,C3,D1,E2
S10004149,A2,B0,C3,D3,E3
S10004150,A3,B2,C1,D1,E2
S10004151,A2,B3,C0,D3,E1
S10004152,A2,B0,C0,D2,E3
S10004153,A3,B2,C3,D1,E1
S10004154,A2,B2,C0,D2,E3
S10004155,A3,B3,C0,D1,E2
S10004156,A2,B2,C3,D0,E0
S10004157,A2,B3,C2,D2,E3
S10004158,A3,B3,C1,D1,E1
S10004159,A1,B2,C2,D3,E2
S10004160,A3,B1,C2,D2,E1
S10004161,A2,B2,C1,D1,E3
S10004162,A1,B3,C3,D3,E1
S10004163,A3,B2,C2,D1,E0
S10004164,A2,B1,C1,D0,E2
S10004165,A0,B1,C0,D3,E0
S10004166,A2,B3,C3,D1,E2
S10004167,A1,B1,C2,D3,E0
S10004168,A0,B1,C3,D2,E3
S10004169,A1,B3,C2,D0,E1
S10004170,A2,B3,C1,D3,E3
S10004171,A1,B3,C3,D1,E2
S10004172,A0,B3,C1,D3,E1
S10004173,A1,B0,C0,D2,E2
S10004174,A1,B3,C3,D1,E1
S10004175,A0,B0,C2,D3,E3
S10004176,A1,B0,C2,D1,E2
S10004177,A0,B0,C3,D0,E0
S10004178,A0,B0,C2,D2,E3
S10004179,A1,B2,C1,D1,E1
S10004180,A1,B0,C2,D2,E1
S10004181,A1,B2,C2,D1,E0
S10004182,A0,B2,C3,D0,E2
S10004183,A1,B0,C2,D2,E1
S10004184,A0,B0,C1,D1,E2
S10004185,A3,B2,C0,D3,E1
S10004186,A0,B1,C0,D2,E0
S10004187,A0,B0,C1,D0,E2
S10004188,A3,B0,C0,D3,E0
S10004189,A3,B2,C2,D1,E2
S10004190,A1,B2,C1,D3,E1
S10004191,A0,B2,C3,D1,E3
S10004192,A3,B3,C1,D0,E1
S10004193,A1,B2,C1,D2,E0
S10004194,A0,B1,C0,D2,E3
S10004195,A3,B3,C3,D3,E1
S10004196,A0,B3,C2,D2,E2
S10004197,A2,B1,C0,D1,E0
S10004198,A0,B1,C3,D3,E2
S10004199,A3,B3,C1,D2,E0
S10004200,A2,B3,C3,D0,E3
S10004201,A0,B1,C3,D2,E1
S10004202,A3,B1,C2,D1,E3
S10004203,A0,B1,C1,D3,E2
S10004204,A3,B1,C0,D2,E0
S10004205,A3,B3,C0,D0,E3
S10004206,A3,B3,C3,D2,E1
S10004207,A2,B3,C2,D1,E3
S10004208,A3,B3,C1,D0,E2
S10004209,A2,B3,C2,D3,E0
S10004210,A1,B0,C2,D0,E2
S10004211,A2,B3,C0,D3,E0
S10004212,A2,B2,C0,D1,E3
S10004213,A0,B2,C3,D0,E1
S10004214,A3,B2,C3,D3,E3
S10004215,A2,B0,C2,D2,E1
S10004216,A1,B0,C1,D0,E3
S10004217,A3,B2,C0,D3,E2
S10004218,A3,B0,C0,D1,E0
S10004219,A2,B3,C3,D3,E2
S10004220,A1,B2,C3,D2,E0
S10004221,A2,B3,C1,D0,E3
S10004222,A1,B0,C3,D3,E1
S10004223,A1,B0,C0,D2,E3
S10004224,A3,B1,C3,D0,E1
S10004225,A2,B0,C2,D2,E0
S10004226,A1,B0,C0,D1,E3
S10004227,A2,B1,C3,D0,E2
S10004228,A2,B0,C2,D2,E3
S10004229,A2,B1,C0,D0,E0
S10004230,A1,B3,C1,D2,E2
S10004231,A0,B3,C0,D1,E1
S10004232,A1,B3,C3,D3,E3
S10004233,A0,B1,C3,D2,E2
S10004234,A2,B1,C1,D0,E0
S10004235,A0,B3,C1,D3,E2
S10004236,A0,B1,C2,D1,E1
S10004237,A1,B1,C1,D0,E3
S10004238,A1,B1,C0,D3,E1
S10004239,A3,B1,C3,D1,E0
S10004240,A1,B2,C2,D3,E2
S10004241,A0,B2,C0,D2,E1
S10004242,A0,B0,C1,D0,E3
S10004243,A0,B0,C0,D2,E1
S10004244,A1,B2,C0,D1,E3
S10004245,A0,B0,C2,D3,E2
S10004246,A3,B0,C0,D2,E0
S10004247,A1,B0,C3,D0,E2
S10004248,A0,B2,C3,D3,E1
S10004249,A3,B2,C2,D1,E3
S10004250,A0,B0,C1,D0,E2
S10004251,A3,B0,C2,D2,E0
S10004252,A2,B2,C1,D1,E2
S10004253,A3,B0,C3,D2,E3
S10004254,A0,B0,C2,D1,E1
S10004255,A3,B2,C3,D0,E1
S10004256,A2,B0,C2,D2,E3
S10004257,A0,B0,C1,D0,E2
S10004258,A3,B1,C1,D3,E0
S10004259,A2,B1,C0,D2,E3
S10004260,A3,B0,C3,D3,E1
S10004261,A3,B1,C1,D2,E3
S10004262,A2,B0,C0,D0,E2
S10004263,A3,B1,C1,D3,E2
S10004264,A0,B1,C0,D2,E0
S10004265,A3,B1,C1,D0,E1
S10004266,A0,B1,C2,D3,E3
S10004267,A3,B1,C3,D1,E2
S10004268,A2,B3,C2,D0,E1
S10004269,A0,B3,C1,D3,E3
S10004270,A2,B1,C1,D0,E1
S10004271,A2,B1,C0,D3,E3
S10004272,A3,B1,C3,D1,E2
S10004273,A2,B3,C0,D0,E0
S10004274,A1,B1,C3,D2,E3
S10004275,A2,B1,C2,D1,E1
S10004276,A0,B0,C0,D3,E3
S10004277,A2,B3,C1,D1,E2
S10004278,A1,B3,C0,D0,E0
S10004279,A3,B3,C3,D2,E2
S10004280,A1,B0,C2,D1,E0
S10004281,A1,B2,C2,D3,E3
S10004282,A2,B2,C0,D2,E2
S10004283,A2,B0,C2,D1,E0
S10004284,A0,B0,C1,D3,E2
S10004285,A1,B2,C1,D2,E0
S10004286,A1,B2,C3,D3,E3
S10004287,A1,B0,C2,D3,E0
S10004288,A1,B3,C1,D1,E1
S10004289,A0,B2,C0,D0,E0
S10004290,A1,B2,C3,D2,E3
S10004291,A0,B0,C0,D1,E1
S10004292,A2,B2,C3,D3,E0
S10004293,A1,B3,C2,D1,E2
S10004294,A0,B2,C1,D0,E0
S10004295,A2,B1,C0,D2,E2
S10004296,A0,B2,C2,D1,E1
S10004297,A2,B2,C2,D3,E1
S10004298,A0,B1,C1,D2,E0
S10004299,A3,B1,C2,D1,E3
S10004300,A1,B3,C2,D3,E1
S10004301,A0,B3,C1,D1,E3
S10004302,A1,B0,C3,D3,E1
S10004303,A0,B3,C0,D2,E0
S10004304,A3,B0,C2,D1,E2
S10004305,A0,B1,C2,D0,E0
S10004306,A3,B0,C1,D1,E3
S10004307,A0,B3,C0,D0,E2
S10004308,A0,B0,C1,D2,E0
S10004309,A3,B0,C0,D1,E2
S10004310,A0,B3,C0,D0,E0
S10004311,A3,B0,C3,D2,E3
S10004312,A0,B2,C1,D0,E3
S10004313,A3,B2,C2,D2,E2
S10004314,A2,B0,C1,D1,E2
S10004315,A3,B1,C0,D0,E0
S10004316,A3,B2,C0,D1,E2
S10004317,A0,B2,C3,D0,E1
S10004318,A3,B0,C0,D3,E3
S10004319,A2,B0,C3,D2,E1
S10004320,A0,B2,C2,D0,E0
S10004321,A2,B0,C3,D1,E0
S10004322,A3,B2,C1,D0,E2
S10004323,A2,B2,C0,D3,E1
S10004324,A2,B3,C3,D2,E3
S10004325,A3,B1,C0,D1,E2
S10004326,A1,B3,C0,D3,E2
S10004327,A3,B2,C3,D1,E1
S10004328,A2,B3,C3,D3,E3
S10004329,A1,B2,C2,D2,E2
S10004330,A2,B3,C0,D1,E0
S10004331,A1,B2,C3,D2,E2
S10004332,A3,B1,C1,D2,E1
S10004333,A2,B2,C1,D0,E3
S10004334,A1,B3,C0,D3,E1
S10004335,A3,B3,C3,D1,E0
S10004336,A2,B1,C0,D3,E2
S10004337,A0,B2,C3,D1,E0
S10004338,A2,B3,C3,D0,E3
S10004339,A2,B2,C2,D3,E1
S10004340,A0,B1,C1,D1,E3
S10004341,A2,B1,C2,D3,E2
S10004342,A1,B2,C1,D2,E1
S10004343,A2,B2,C0,D1,E2
S10004344,A1,B2,C3,D3,E2
S10004345,A0,B2,C2,D2,E1
S10004346,A1,B1,C1,D0,E2
S10004347,A1,B2,C0,D2,E0
S10004348,A2,B2,C3,D1,E3
S10004349,A0,B0,C0,D3,E1
S10004350,A0,B0,C0,D2,E3
S10004351,A0,B0,C0,D1,E2
S10004352,A1,B0,C3,D3,E1
S10004353,A3,B0,C1,D1,E3
S10004354,A1,B0,C0,D0,E1
S10004355,A0,B1,C2,D2,E3
S10004356,A3,B2,C0,D0,E1
S10004357,A1,B1,C0,D3,E0
S10004358,A0,B0,C3,D1,E3
S10004359,A1,B0,C2,D0,E1
S10004360,A0,B2,C3,D3,E3
S10004361,A3,B1,C3,D1,E1
S10004362,A0,B1,C2,D3,E0
S10004363,A2,B3,C3,D2,E0
S10004364,A0,B2,C0,D1,E2
S10004365,A0,B1,C3,D3,E1
S10004366,A3,B3,C2,D1,E3
S10004367,A0,B3,C2,D3,E1
S10004368,A3,B1,C1,D2,E0
S10004369,A1,B1,C0,D0,E3
S10004370,A3,B3,C2,D3,E1
S10004371,A3,B3,C1,D1,E3
S10004372,A0,B1,C0,D0,E2
S10004373,A3,B1,C3,D3,E0
S10004374,A2,B2,C2,D1,E0
S10004375,A2,B1,C2,D3,E0
S10004376,A2,B0,C1,D1,E2
S10004377,A3,B0,C0,D0,E1
S10004378,A2,B0,C3,D3,E3
S10004379,A0,B0,C1,D1,E1
S10004380,A2,B3,C3,D0,E0
S10004381,A2,B3,C2,D2,E3
S10004382,A3,B3,C2,D0,E1
S10004383,A2,B2,C1,D3,E3
S10004384,A2,B2,C0,D1,E2
S10004385,A2,B1,C0,D0,E3
S10004386,A1,B2,C3,D2,E2
S10004387,A2,B1,C2,D0,E0
S10004388,A1,B0,C1,D3,E3
S10004389,A3,B0,C3,D1,E2
S10004390,A2,B2,C2,D0,E0
S10004391,A1,B0,C1,D2,E2
S10004392,A2,B2,C3,D0,E2
S10004393,A3,B2,C1,D3,E3
S10004394,A0,B1,C2,D1,E1
S10004395,A2,B1,C0,D0,E0
S10004396,A0,B2,C2,D2,E0
S10004397,A1,B1,C2,D1,E2
S10004398,A2,B1,C0,D3,E1
S10004399,A0,B2,C2,D1,E1
S10004400,A1,B3,C2,D0,E2
S10004401,A0,B0,C1,D2,E1
S10004402,A2,B1,C0,D0,E0
S10004403,A2,B3,C2,D3,E0
S10004404,A0,B1,C2,D1,E2
S10004405,A1,B3,C1,D0,E0
S10004406,A1,B3,C2,D3,E3
S10004407,A2,B3,C2,D1,E3
S10004408,A1,B3,C1,D3,E1
S10004409,A1,B1,C3,D2,E3
S10004410,A0,B2,C1,D0,E2
S10004411,A0,B3,C2,D2,E2
S10004412,A2,B1,C3,D0,E0
S10004413,A0,B2,C1,D3,E2
S10004414,A1,B3,C2,D1,E3
S10004415,A0,B3,C1,D0,E1
S10004416,A3,B2,C0,D2,E3
S10004417,A3,B0,C0,D0,E2
S10004418,A0,B3,C3,D2,E2
S10004419,A3,B0,C1,D1,E0
S10004420,A0,B2,C1,D3,E2
S10004421,A3,B0,C1,D1,E1
S10004422,A0,B2,C2,D0,E1
S10004423,A0,B0,C2,D2,E0
S10004424,A3,B2,C1,D0,E2
S10004425,A3,B0,C3,D3,E2
S10004426,A2,B2,C0,D2,E0
S10004427,A3,B1,C2,D0,E2
S10004428,A3,B2,C3,D2,E3
S10004429,A3,B3,C1,D0,E1
S10004430,A3,B0,C3,D2,E0
S10004431,A2,B1,C1,D1,E1
S10004432,A3,B3,C1,D3,E2
S10004433,A3,B0,C3,D1,E0
S10004434,A2,B0,C2,D0,E2
S10004435,A3,B3,C2,D2,E0
S10004436,A2,B1,C1,D0,E2
S10004437,A2,B0,C3,D3,E3
S10004438,A3,B3,C2,D1,E1
S10004439,A3,B3,C1,D0,E3
S10004440,A3,B1,C3,D2,E3
S10004441,A2,B3,C2,D1,E2
S10004442,A2,B1,C2,D2,E0
S10004443,A3,B0,C0,D1,E0
S10004444,A2,B1,C3,D3,E3
S10004445,A2,B3,C3,D1,E1
S10004446,A3,B0,C1,D0,E1
S10004447,A2,B3,C2,D2,E3
S10004448,A2,B1,C3,D1,E1
S10004449,A2,B1,C3,D3,E0
S10004450,A2,B2,C3,D1,E0
S10004451,A3,B2,C0,D3,E2
S10004452,A2,B2,C3,D2,E1
S10004453,A2,B0,C0,D0,E1
S10004454,A0,B2,C0,D2,E3
S10004455,A2,B0,C0,D1,E1
S10004456,A0,B2,C0,D3,E1
S10004457,A2,B0,C3,D1,E0
S10004458,A2,B2,C1,D0,E2
S10004459,A1,B0,C0,D2,E2
S10004460,A2,B3,C3,D0,E1
S10004461,A0,B0,C2,D3,E3
S10004462,A1,B1,C1,D1,E1
S10004463,A2,B3,C1,D3,E1
S10004464,A0,B2,C2,D2,E0
S10004465,A2,B1,C1,D0,E2
S10004466,A0,B2,C1,D2,E0
S10004467,A0,B1,C3,D1,E0
S10004468,A1,B0,C1,D3,E2
S10004469,A0,B3,C2,D2,E0
S10004470,A1,B3,C1,D0,E3
S10004471,A3,B0,C3,D2,E3
S10004472,A0,B3,C2,D0,E1
S10004473,A3,B3,C2,D3,E0
S10004474,A3,B1,C3,D1,E0
S10004475,A1,B3,C0,D0,E2
S10004476,A3,B1,C3,D2,E1
S10004477,A1,B3,C1,D0,E3
S10004478,A2,B1,C1,D3,E3
S10004479,A0,B3,C1,D2,E0
S10004480,A0,B1,C0,D0,E2
S10004481,A0,B1,C3,D2,E0
S10004482,A0,B1,C1,D0,E1
S10004483,A3,B0,C3,D3,E3
S10004484,A0,B3,C2,D1,E2
S10004485,A3,B1,C0,D0,E3
S10004486,A0,B1,C3,D1,E2
S10004487,A2,B2,C2,D0,E2
S10004488,A2,B2,C1,D3,E0
S10004489,A0,B2,C0,D1,E3
S10004490,A2,B0,C3,D0,E3
S10004491,A3,B2,C1,D1,E1
S10004492,A2,B0,C0,D0,E0
S10004493,A2,B2,C0,D2,E3
S10004494,A2,B0,C2,D1,E2
S10004495,A2,B2,C0,D3,E0
S10004496,A3,B0,C1,D2,E0
S10004497,A1,B3,C0,D3,E1
S10004498,A2,B0,C2,D1,E0
S10004499,A3,B2,C1,D0,E3
S10004500,A2,B2,C1,D2,E1
S10004501,A3,B2,C2,D1,E1
S10004502,A1,B1,C3,D3,E3
S10004503,A2,B2,C1,D2,E2
S10004504,A2,B1,C2,D0,E2
S10004505,A1,B0,C0,D2,E1
S10004506,A2,B2,C2,D0,E2
S10004507,A1,B1,C1,D3,E1
S10004508,A1,B0,C0,D1,E1
S10004509,A2,B3,C3,D3,E3
S10004510,A1,B3,C1,D2,E1
S10004511,A1,B0,C2,D0,E2
S10004512,A1,B3,C0,D3,E0
S10004513,A2,B1,C2,D0,E3
S10004514,A2,B0,C2,D3,E3
S10004515,A1,B1,C1,D1,E1
S10004516,A1,B1,C3,D0,E3
S10004517,A2,B3,C2,D2,E3
S10004518,A1,B3,C1,D0,E2
S10004519,A1,B2,C3,D2,E0
S10004520,A1,B1,C2,D1,E2
S10004521,A2,B2,C1,D0,E3
S10004522,A3,B0,C1,D2,E0
S10004523,A1,B3,C3,D0,E2
S10004524,A1,B2,C1,D3,E0
S10004525,A0,B2,C1,D1,E0
S10004526,A1,B0,C0,D0,E3
S10004527,A3,B2,C2,D2,E0
S10004528,A1,B2,C1,D0,E3
S10004529,A1,B2,C1,D2,E1
S10004530,A0,B0,C2,D1,E1
S10004531,A1,B0,C2,D3,E3
S10004532,A3,B3,C1,D2,E1
S10004533,A0,B2,C3,D0,E2
S10004534,A1,B0,C2,D2,E0
S10004535,A0,B3,C2,D1,E3
S10004536,A1,B2,C2,D3,E1
S10004537,A3,B0,C3,D1,E1
S10004538,A0,B3,C3,D3,E3
S10004539,A2,B2,C2,D2,E2
S10004540,A3,B0,C3,D0,E1
S10004541,A1,B1,C1,D3,E0
S10004542,A3,B2,C2,D1,E2
S10004543,A0,B3,C1,D3,E1
S10004544,A3,B1,C0,D2,E3
S10004545,A3,B1,C1,D0,E3
S10004546,A3,B1,C0,D3,E1
S10004547,A3,B3,C1,D1,E0
S10004548,A0,B3,C1,D3,E0
S10004549,A3,B3,C0,D2,E3
S10004550,A0,B1,C2,D3,E0
S10004551,A3,B3,C0,D2,E3
S10004552,A3,B1,C2,D0,E3
S10004553,A0,B1,C1,D3,E2
S10004554,A2,B2,C0,D1,E3
S10004555,A3,B3,C2,D0,E0
S10004556,A2,B0,C0,D2,E0
S10004557,A3,B0,C3,D1,E3
S10004558,A2,B1,C1,D3,E1
S10004559,A2,B0,C0,D1,E1
S10004560,A3,B3,C0,D0,E2
S10004561,A1,B0,C1,D2,E2
S10004562,A3,B0,C2,D1,E0
S10004563,A1,B0,C1,D3,E2
S10004564,A2,B2,C2,D1,E2
S10004565,A3,B2,C0,D3,E0
S10004566,A2,B2,C1,D2,E3
S10004567,A2,B2,C0,D0,E1
S10004568,A1,B0,C0,D3,E2
S10004569,A2,B2,C2,D1,E3
S10004570,A0,B0,C0,D0,E2
S10004571,A1,B0,C0,D1,E2
S10004572,A2,B3,C3,D3,E1
S10004573,A1,B3,C1,D2,E2
S10004574,A1,B0,C1,D1,E3
S10004575,A0,B1,C0,D3,E1
S10004576,A1,B3,C2,D1,E3
S10004577,A1,B0,C2,D3,E3
S10004578,A0,B1,C1,D2,E2
S10004579,A1,B3,C2,D0,E0
S10004580,A0,B1,C2,D2,E3
S10004581,A0,B3,C2,D1,E3
S10004582,A1,B1,C3,D3,E1
S10004583,A0,B3,C0,D1,E0
S10004584,A1,B1,C2,D3,E3
S10004585,A1,B3,C0,D2,E2
S10004586,A0,B1,C2,D1,E0
S10004587,A1,B3,C2,D3,E1
S10004588,A0,B3,C2,D1,E2
S10004589,A0,B3,C2,D3,E1
S10004590,A3,B1,C1,D2,E3
S10004591,A0,B0,C3,D0,E1
S10004592,A0,B2,C3,D2,E1
S10004593,A3,B1,C1,D1,E0
S10004594,A0,B0,C3,D3,E2
S10004595,A1,B0,C3,D2,E2
S10004596,A0,B1,C2,D0,E1
S10004597,A0,B3,C0,D2,E3
S10004598,A3,B0,C3,D0,E1
S10004599,A3,B1,C3,D2,E1
S10004600,A3,B0,C2,D1,E0
S10004601,A0,B2,C0,D3,E1
S10004602,A1,B0,C2,D2,E2
S10004603,A2,B2,C2,D0,E3
S10004604,A0,B0,C1,D3,E1
S10004605,A2,B2,C2,D1,E3
S10004606,A0,B2,C1,D0,E2
S10004607,A3,B0,C0,D3,E0
S10004608,A3,B1,C1,D0,E0
S10004609,A2,B1,C0,D3,E3
S10004610,A3,B2,C1,D1,E1
S10004611,A3,B0,C1,D3,E1
S10004612,A2,B0,C0,D2,E0
S10004613,A3,B3,C1,D0,E2
S10004614,A2,B2,C3,D3,E0
S10004615,A3,B1,C1,D1,E0
S10004616,A3,B3,C1,D3,E3
S10004617,A2,B1,C0,D1,E0
S10004618,A3,B3,C1,D0,E1
S10004619,A3,B1,C1,D2,E3
S10004620,A2,B3,C0,D1,E2
S10004621,A3,B1,C2,D3,E2
S10004622,A2,B0,C2,D2,E2
S10004623,A3,B1,C1,D0,E2
S10004624,A2,B2,C0,D1,E0
S10004625,A2,B3,C2,D0,E3
S10004626,A3,B2,C2,D3,E2
S10004627,A2,B2,C1,D1,E1
S10004628,A2,B0,C3,D3,E3
S10004629,A2,B2,C3,D1,E3
S10004630,A2,B1,C1,D0,E2
S10004631,A3,B0,C3,D2,E0
S10004632,A1,B2,C0,D1,E2
S10004633,A2,B2,C2,D3,E2
S10004634,A2,B3,C0,D1,E1
S10004635,A1,B0,C2,D3,E3
S10004636,A2,B2,C3,D1,E3
S10004637,A1,B0,C2,D0,E1
S10004638,A1,B2,C2,D3,E3
S10004639,A0,B0,C0,D1,E0
S10004640,A1,B2,C3,D3,E3
S10004641,A2,B0,C3,D2,E1
S10004642,A1,B2,C1,D0,E3
S10004643,A1,B0,C0,D2,E3
S10004644,A0,B3,C3,D1,E1
S10004645,A1,B3,C2,D3,E0
S10004646,A1,B1,C0,D1,E0
S10004647,A0,B0,C3,D3,E2
S10004648,A1,B2,C3,D2,E1
S10004649,A0,B2,C1,D1,E1
S10004650,A0,B3,C3,D2,E1
S10004651,A3,B1,C2,D1,E0
S10004652,A0,B3,C2,D0,E2
S10004653,A0,B1,C3,D2,E0
S10004654,A3,B0,C2,D1,E2
S10004655,A3,B1,C2,D3,E2
S10004656,A3,B1,C2,D1,E1
S10004657,A0,B3,C3,D3,E3
S10004658,A3,B1,C2,D2,E1
S10004659,A0,B1,C2,D0,E1
S10004660,A1,B2,C1,D2,E0
S10004661,A3,B3,C3,D0,E2
S10004662,A0,B1,C3,D3,E2
S10004663,A3,B1,C2,D2,E0
S10004664,A3,B3,C3,D0,E2
S10004665,A2,B0,C1,D3,E1
S10004666,A3,B1,C3,D0,E1
S10004667,A0,B1,C2,D3,E3
